Key,Date,Open,High,Low,Close,Adj Close,Volume
BILI,8/2/2018,11,11.52,10.7,11.51,11.51,6487900
BILI,8/3/2018,11.51,11.6,11,11.06,11.06,2901600
BILI,8/6/2018,11.12,11.74,11.113,11.27,11.27,3413000
BILI,8/7/2018,11.38,11.67,11.3,11.4,11.4,2804300
BILI,8/8/2018,11.49,11.679,11.24,11.39,11.39,1809400
BILI,8/9/2018,11.4,11.579,11.22,11.25,11.25,1839500
BILI,8/10/2018,11.25,11.37,11.02,11.14,11.14,2683600
BILI,8/13/2018,11.19,11.27,10.7,10.81,10.81,2273700
BILI,8/14/2018,10.57,10.69,10.26,10.66,10.66,5840400
BILI,8/15/2018,9.9,10.3,9.09,10.265,10.265,10742700
BILI,8/16/2018,10.51,10.94,10.5,10.56,10.56,5202100
BILI,8/17/2018,10.55,10.87,9.94,10.7,10.7,2922700
BILI,8/20/2018,11.25,11.44,10.5,11.3,11.3,5316300
BILI,8/21/2018,11.55,12.43,11.5,11.85,11.85,5490500
BILI,8/22/2018,11.75,11.82,10.96,11.01,11.01,4486300
BILI,8/23/2018,11.21,11.35,10.433,10.53,10.53,4609900
BILI,8/24/2018,10.58,10.99,10.41,10.91,10.91,3993900
BILI,8/27/2018,11.45,11.77,10.96,11.53,11.53,9487100
BILI,8/28/2018,12.85,13.75,12.64,13.08,13.08,19444300
BILI,8/29/2018,13,14.23,12.18,13.76,13.76,9428200
BILI,8/30/2018,13.4,13.7,12.25,13.14,13.14,8767700
BILI,8/31/2018,12.7,13.4,12.7,12.83,12.83,3801300
BILI,9/4/2018,12.75,12.86,12.04,12.5,12.5,3758800
BILI,9/5/2018,12.25,12.31,11.35,11.39,11.39,5320200
BILI,9/6/2018,11.59,11.66,11.11,11.4,11.4,2416400
BILI,9/7/2018,11.26,11.88,11,11.71,11.71,2973200
BILI,9/10/2018,11.73,11.94,11.31,11.31,11.31,2528300
BILI,9/11/2018,11.11,11.99,11.11,11.84,11.84,3510300
BILI,9/12/2018,12,13.68,11.89,13.03,13.03,9417300
BILI,9/13/2018,13.46,14.12,13.161,13.35,13.35,6425300
BILI,9/14/2018,13.29,13.66,12.91,13.52,13.52,3904800
BILI,9/17/2018,13.29,13.5,12.775,13.23,13.23,3328900
BILI,9/18/2018,13.4,14.07,13.13,13.76,13.76,3956200
BILI,9/19/2018,13.69,14,13.2,13.22,13.22,2756300
BILI,9/20/2018,13.49,13.69,12.97,13.44,13.44,2206200
BILI,9/21/2018,13.45,13.67,12.36,12.43,12.43,5074600
BILI,9/24/2018,11.7,12.231,11.28,12,12,5842200
BILI,9/25/2018,12,12.659,11.7,12.55,12.55,3393300
BILI,9/26/2018,12.49,13.42,12.45,12.87,12.87,4916700
BILI,9/27/2018,12.87,13.1,12.73,13.02,13.02,2278900
BILI,9/28/2018,12.9,13.69,12.89,13.48,13.48,4170800
BILI,10/1/2018,13.7,14.085,13.57,13.95,13.95,3226400
BILI,10/2/2018,13.4,13.7,12.84,13.31,13.31,4114300
BILI,10/3/2018,15.15,15.5,14.03,14.37,14.37,18033500
BILI,10/4/2018,14.14,14.44,12.885,13.55,13.55,6889500
BILI,10/5/2018,13.37,13.88,12.9,13.35,13.35,4572100
BILI,10/8/2018,12.72,13.74,12.65,13.63,13.63,3539400
BILI,10/9/2018,13.31,13.535,13,13.17,13.17,2463100
BILI,10/10/2018,13.26,13.26,12.1,12.42,12.42,3842200
BILI,10/11/2018,12.03,12.9,12.02,12.69,12.69,3187200
BILI,10/12/2018,13.37,13.85,13.28,13.71,13.71,4143800
BILI,10/15/2018,13.28,14.18,13.26,13.95,13.95,3159600
BILI,10/16/2018,14,14.29,13.258,13.46,13.46,4059800
BILI,10/17/2018,13.67,13.72,12.91,13.25,13.25,2130200
BILI,10/18/2018,12.91,13.1,12.49,12.61,12.61,3147800
BILI,10/19/2018,12.94,13.07,12.37,12.49,12.49,1924100
BILI,10/22/2018,13,13.07,12.75,13.05,13.05,3448800
BILI,10/23/2018,12.67,13.17,12.57,12.97,12.97,1836300
BILI,10/24/2018,12.89,12.94,11.87,11.99,11.99,3620900
BILI,10/25/2018,12.24,12.63,12.21,12.57,12.57,2778000
BILI,10/26/2018,12.25,13.26,12.15,13.17,13.17,2576700
BILI,10/29/2018,13.45,13.55,12.258,12.47,12.47,2044300
BILI,10/30/2018,12.58,13.4,12.31,13.1,13.1,2481200
BILI,10/31/2018,13.63,14.5,13.28,13.5,13.5,8966500
BILI,11/1/2018,13.85,15.16,13.03,14.19,14.19,12344900
BILI,11/2/2018,14.96,15.18,14.16,14.43,14.43,5443900
BILI,11/5/2018,14.4,14.78,14.25,14.36,14.36,1709300
BILI,11/6/2018,14.36,15.48,14.35,14.91,14.91,4477600
BILI,11/7/2018,15.39,15.44,14.81,15.15,15.15,2010600
BILI,11/8/2018,15.06,15.08,14.35,14.49,14.49,2149400
BILI,11/9/2018,14.06,14.06,13.32,13.4,13.4,2689400
BILI,11/12/2018,13.51,13.71,12.78,12.9,12.9,3235700
BILI,11/13/2018,13.33,13.93,13.1,13.77,13.77,2395300
BILI,11/14/2018,13.87,14.14,13.54,13.56,13.56,1710900
BILI,11/15/2018,13.86,14.79,13.792,14.47,14.47,3435800
BILI,11/16/2018,14.2,14.94,13.96,14.5,14.5,3597400
BILI,11/19/2018,14.4,14.42,13.02,13.025,13.025,5016800
BILI,11/20/2018,13.05,13.9,12.85,13.6,13.6,5870700
BILI,11/21/2018,13.79,16.129999,13.75,15.14,15.14,19460700
BILI,11/23/2018,14.53,15.06,14.2,14.98,14.98,2797700
BILI,11/26/2018,15.15,15.36,14.64,14.94,14.94,2888400
BILI,11/27/2018,14.7,15.19,14.5,14.97,14.97,3099600
BILI,11/28/2018,15.2,16.17,15.03,16.139999,16.139999,5337900
BILI,11/29/2018,15.93,15.95,14.64,14.93,14.93,6587000
BILI,11/30/2018,15.15,15.74,14.9,15.61,15.61,5782600
BILI,12/3/2018,16.290001,16.74,15.32,15.42,15.42,5354700
BILI,12/4/2018,15.52,15.7,14.11,14.33,14.33,4901300
BILI,12/6/2018,14.03,14.73,13.9,14.68,14.68,4840400
BILI,12/7/2018,14.66,15.4,14.52,14.69,14.69,3614300
BILI,12/10/2018,14.59,15.089,14.59,14.71,14.71,3151300
BILI,12/11/2018,15.02,15.33,14.81,15.05,15.05,2029900
BILI,12/12/2018,15.3,15.64,15.17,15.29,15.29,3441400
BILI,12/13/2018,15.44,15.57,14.91,14.95,14.95,2628500
BILI,12/14/2018,14.8,15.43,14.3,15.22,15.22,4102300
BILI,12/17/2018,14.93,14.941,14.22,14.28,14.28,3110000
BILI,12/18/2018,14.48,14.8,14.3,14.72,14.72,3046800
BILI,12/19/2018,14.8,15.17,14.5,14.55,14.55,3241400
BILI,12/20/2018,15.18,15.23,14.05,14.63,14.63,7514500
BILI,12/21/2018,15.18,15.5,13.16,13.3,13.3,13876800
BILI,12/24/2018,13.04,13.83,12.66,13.71,13.71,4584300
BILI,12/26/2018,13.78,13.96,13.27,13.85,13.85,3562200
BILI,12/27/2018,13.41,14.2,13.33,14.08,14.08,2181400
